,# edges,setting,accuracy,privacy leakage
1175,400,saliency-U,0.8653136531365314,0.9975
1176,600,saliency-O,0.0,0.655
1177,600,saliency-R,0.8726937269372693,1.0
1178,600,saliency-U,0.8653136531365314,0.315
1179,800,saliency-O,0.0,0.0
1180,800,saliency-R,0.8579335793357934,1.0
1181,800,saliency-U,0.8653136531365314,0.855
1182,1000,saliency-O,0.0,0.932
1183,1000,saliency-R,0.8690036900369004,1.0
1184,1000,saliency-U,0.8653136531365314,0.951
1185,1200,saliency-O,0.0,0.44
1186,1200,saliency-R,0.8653136531365314,1.0
1187,1200,saliency-U,0.8653136531365314,0.54
1188,1400,saliency-O,0.0,0.39571428571428574
1189,1400,saliency-R,0.8763837638376384,1.0
1190,1400,saliency-U,0.8653136531365314,0.6314285714285715
1191,1600,saliency-O,0.0,0.760625
1192,1600,saliency-R,0.8726937269372693,0.9775
1193,1600,saliency-U,0.8653136531365314,0.79625
1194,1800,saliency-O,0.0,0.03111111111111111
1195,1800,saliency-R,0.8690036900369004,1.0
1196,1800,saliency-U,0.8653136531365314,0.6444444444444445
1197,2000,saliency-O,0.0,0.0
1198,2000,saliency-R,0.8745387453874539,0.987
1199,2000,saliency-U,0.8653136531365314,0.993
